Modified:,2025,,,,,,,,,,,,,,,,,,
Session #,Kind,Flags,Start time,End time,Text,Teachers,QTag1,QTag2,QTag3,QTag4,ATag1,ATag2,ATag3,ATag4,ATag5,Off topic?,Exclude?,FTags,FTagOrder
43,Story,,,,"Ajahn Mahā Boowa takes on the dtok bhat practice, but Ajahn Mun puts food in his bowl.",AKc,Ajahn Mahā Boowa,Ajahn Mun,Almsfood,Ascetic practices,Conceit,,,,,,,,
43,Story,,,,Ajahn Pasanno meets a monk who didn't need to sleep.,,Devotion to wakefulness,Sense restraint,Concentration,,,,,,,,,,
43,Story,,,,Pa Auk Sayadaw didn't sleep during a Rains Retreat.,Anon,Pa Auk Sayadaw,Devotion to wakefulness,,,,,,,,,,,
44,Reading,,Session,,“1946-1954: The Tudong Years” from the [draft biography]() of Ajahn Chah.,,,,,,,,,,,,,,
44,Read by,,,,,ACu,,,,,,,,,,,,,
44,Reference,,,,Stillness Flowing p. 44.,,,,,,,,,,,,,,
44,Story,,39:08,,Ajahn Chah asks Ajahn Mun whether he should reordain as a Dhammayut monk.,,Ajahn Chah,Ajahn Mun,Thai sects,,,,,,,,,,
44,Story,0,40:20,,[Ajahn Pasanno](teacher:) gives more information about the cremation ground story.,,Ajahn Chah,Personality,Postulants,,,,,,,,,,
44,,,41:47,,Did the pakow who accompanied Ajahn Chah to the cremation ground ever ordain?,,Ajahn Chah,Postulants,,,,,,,,,,,
44,Comment,s,42:03,,about the cremation ground story and the [draft biography]() of Ajahn Chah.,,Ajahn Chah,Dhamma books,,,,,,,,,,,
44,,,43:37,,Are the boundaries between Dhammayut and Mahanikai breaking down?,,Thai sects,Thai Forest Tradition,,,Vinaya,,,,,,,,
45,Reading,,Session,,“A Simple Monk” from the [draft biography]() of Ajahn Chah.,,,,,,,,,,,,,,
45,Read by,,,,,AKc,,,,,,,,,,,,,
45,Reference,,,,Stillness Flowing p. 73. (The draft biography contains many details not in the final text.),,,,,,,,,,,,,,
45,,,34:49,,Is _samwat_ a Thai word for saṁvega?,,Thai,Spiritual urgency,,,,,,,,,,,
45,,,36:00,,How common is burial as opposed to cremation in Thailand?,,Culture/Thailand,Funerals,,,Death,Suicide,Ghost,Rebirth,,,,Funerals,80
45,Story,,,,A person killed by a gunshot wound doesn't realize that he is dead.,,Death,,,,,,,,,,,,
45,,,40:34,,Why are dead children buried?,,Death,Children,Culture/Thailand,Funerals,,,,,,,,,
45,,,41:43,,When and why did Ajahn Chah talk about his past?,,Ajahn Chah,Teaching Dhamma,,,Stories,,,,,,,,
45,,,44:18,,"Did Ajahn Chah say, “I'm such a good teacher because I had so many defilements?”",,Ajahn Chah,Teaching Dhamma,Unwholesome Roots,,,,,,,,,,
45,Story,,,,Ajahn Chah explains that he had a lot of defilements to work with.,,Ajahn Chah,Ajahn Viradhammo,Unwholesome Roots,,,,,,,,,,
45,,,46:26,,Did Ajahn Chah use asubha practice during his battle with lust?,,Ajahn Chah,Sensual desire,Unattractiveness,,Ajahn Pasanno,Impermanence,Patience,Conditionality,,,,,
45,Reference,,,,Stillness Flowing p. 81.,,,,,,,,,,,,,,
46,Reading,,0:00,,Short recollection of Ajahn Chah from the talk “Life with Ajahn Chah” by [Ajahn Anan](teacher:).,AAnan,,,,,,,,,,,,,
46,Read by,,,,,AThp,,,,,,,,,,,,,
46,Reading,,2:43,,“Maraṇānussati – Keeping the End in Mind” from [Seeking Buddho]() [pp. 69-74](Seeking Buddho p. 69) and [91-92](Seeking Buddho p. 91).,,,,,,,,,,,,,,
46,Read by,,,,,AThp,,,,,,,,,,,,,
46,Recollection,3,22:18,,Ajahn Anan's deference to Luang Por Chah.,AJoti,Ajahn Anan,Ajahn Chah,Respect for elders,,,,,,,,,,
46,Response,,,,,,,,,,,,,,,,,,
46,Recollection,3,23:05,26:07,"The trio of Ajahn Piak, Ajahn Anan, and Ajahn Dtun.",,Ajahn Piak,Ajahn Anan,Ajahn Dtun,Wat Pah Pong,,,,,,,,Ajahn Piak,100
46,Extra tags,,,,,,Spiritual friendship,Ajahn Chah,,,,,,,,,,Ajahn Anan,100
46,Extra tags,,,,,,,,,,,,,,,,,Ajahn Dtun,100
46,Indirect quote,,,,Ajahn Dtun's path is the path of wisdom...Ajahn Piak is gifted in samādhi. And I have very strong faith.|Ajahn Anan,,Ajahn Anan,Ajahn Dtun,Ajahn Piak,Discernment,Concentration,Faith,,,,,,,
46,,,26:19,,It seems unusual for a monk to talk about his meditative attainments. Is this unusual or frowned upon?,,Monastic life,Stages of awakening,,,,,,,,,,,
46,,,28:10,,Did Ajahn Piak and Ajahn Anan leave Wat Pah Pong together to found Wat Fah Krahm?,,Ajahn Piak,Ajahn Anan,Wat Pah Pong,Wat Fah Krahm,Ajahn Dtun,History/Thai Buddhism,Sequence of training,,,,,,
46,,,29:12,,Is this the monastery near the airport?,,Wat Fah Krahm,,,,,,,,,,,,
46,,,30:06,,"When Ajahn Anan left for Rayong, had Ajahn Dtun already left?",,Ajahn Anan,Ajahn Dtun,,,,,,,,,,,
46,,,30:40,,How long was Ajahn Anan at Wat Fah Krahm?,,Ajahn Anan,Wat Fah Krahm,,,,,,,,,,,
46,,,31:06,,How can we interest the mind in the recollection of death?,,Recollection/Death,Desire,,,Mindfulness of breathing,Sickness,Death,Poo Jum Gom,Mindfulness of body,,,,
46,Extra tags,,,,,,,,,,Spiritual urgency,,,,,,,,
46,,,36:31,,Is recollection of death useful for laypeople?,,Recollection/Death,Lay life,,,Human,,,,,,,,
46,Comment,,38:42,,There is a belief that contemplating death can call death to you.,ANy,Recollection/Death,Death,,,Fear,,,,,,,,
46,Response,,,,,,,,,,,,,,,,,,
46,,,39:18,,How do I keep the mind from proliferating about what happens after death?,,Recollection/Death,Rebirth,Proliferation,,Progress of insight,,,,,,,,
46,,,40:50,,"If you don't think you will reach Nibbāna in this life, did Ajahn Chah advise a place to aspire for rebirth in?",,Ajahn Anan,Pure Land,Ajahn Dtun,Death,Culture/Thailand,Merit,Fierce/direct teaching,,,,,,
46,Extra tags,,,,,,Nibbāna,Rebirth,Buddha,Ajahn Chah,,,,,,,,,
46,Sutta,,,,"AN 3.136 Uppādā Sutta: ""Whether Tathāgatās appear in the world or not...""",,Buddha,Characteristics of existence,,,,,,,,,,,
46,Discussion,,45:35,,about faith followers and Dhamma followers.,,Stream entry,Stages of awakening,Death,Sutta,,,,,,,,,
46,Response,,,,,,Not-self,Concentration,Recollection/Death,,,,,,,,,,
46,Reference,,,,Collected Teachings pp. 441-445: Ajahn Chah comes down Pu Pek Mountain and nothing is the same.,,Ajahn Chah,,,,,,,,,,,,
46,Response,,,,,ACu,Ajahn Amaro,Death,Not-self,,,,,,,,,,
46,Comment,,50:16,,Comments about bringing death contemplation into the present moment.,,Recollection/Death,Present moment awareness,Rebirth,,,,,,,,,,
46,Response,,,,,,Vajrayāna,,,,,,,,,,,,
47,Reading,,Session,,Reflections on meeting Ajahn Chah by [Ajahn Boon Choo](teacher:) from [Twigs and Branches]().,ABoonChoo,,,,,,,,,,,,,
47,Read by,,,,,AKov,,,,,,,,,,,,,
47,,,17:36,,Did you live with Ajahn Mahā Som?,,Ajahn Pasanno,,,,,,,,,,,,
47,Story,,18:13,19:30,Ajahn Somboon spends a vassa at Wat Pah Pong.,ANy;AP,Ajahn Somboon,Wat Pah Pong,,,Abbot,Thai Ajahn Chah monasteries,Ardency,,,,,,
47,,,19:35,,Which monastery is Wat Keuan?,,Wat Keuan,Environment,,,Almsround,,,,,,,,
47,,,21:12,,What is the town across from Wat Keuan?,,Wat Keuan,,,,Ajahn Puriso,,,,,,,,
47,,,22:05,,Did you think of relocating Wat Pah Nanachat to Wat Keuan?,,Ajahn Pasanno,Wat Pah Nanachat,Wat Keuan,,Seclusion,Ajahn Puriso,Deva,,,,,,
47,Story,,,,Ajahn Chah asks Ajahn Pasanno to take over as abbot of Wat Pah Nanachat.,,Ajahn Chah,Ajahn Pasanno,Wat Pah Nanachat,Abbot,,,,,,,,,
47,Story,,,,"Supporters offer Ajahn Pasanno several properties to start monasteries, but he passes them to others.",,Ajahn Pasanno,Generosity,Culture/Natural environment,Ajahn Gavesako,Ajahn Liem,Environment,,,,,,,
47,,,26:36,,You were offered a cornfield in Ohio? What year was that?,,Generosity,Ajahn Pasanno,,,,,,,,,,,
47,,,27:19,,Do foreigners still go to Wat Keuan?,,Wat Keuan,Ajahn Boon Choo,,,Personality,Ajahn Liem,Seclusion,,,,,,
47,,,28:36,,Did Ajahn Boon Choo go to Europe?,,Ajahn Boon Choo,,,,Thai sects,Personality,,,,,,,
47,Story,,30:31,,"After staying up two nights in a row, Ajahn Boon Choo nods in meditation then establishes samādhi and sits without moving.",,Ajahn Boon Choo,Sloth and torpor,Devotion to wakefulness,Concentration,Ajahn Kinaree,Kaṭhina,Wat Pah Pong,,,,,,
47,,,32:54,34:43,Did Luang Por Liem ask Luang Por Boon Choo to stay back when Luang Por Chah became ill?,,Ajahn Liem,Ajahn Boon Choo,Wat Pah Pong,Ajahn Chah,,,,,,,,,
47,Extra tags,,,,,,Sickness,,,,Wat Pahk Kut Wai,Upasikā Kee Nanayon,Geography/Thailand,,,,,,
47,Story,,,,Karaoke bars spring up around Wat Pahk Kut Wai.,,Wat Pahk Kut Wai,Ajahn Boon Choo,Seclusion,,,,,,,,,,
47,Story,,35:26,,A Saṅgha meeting decides that Ajahn Boon Choo should look after Wat Keuan.,,Ajahn Boon Choo,Wat Keuan,Ajahn Pasanno,Saṅgha decision making,Ajahn Puriso,Wat Pah Nanachat,Wat Pah Pong,,,,,,
47,Extra tags,,,,,,Respect for elders,,,,,,,,,,,,
47,,,38:27,,"If you had moved Wat Pah Nanachat to Wat Keuan, would you have left Thailand?",,Wat Pah Nanachat,Wat Keuan,Ajahn Pasanno,,,,,,,,,,
47,Quote,,,,I had one plan and the devas had a different one.,,Ajahn Pasanno,Deva,,,,,,,,,,,
47,Sutta,-,,,DN 16.6.15: Mahāparinibbāna Sutta,,Buddha/Biography,Deva,Great disciples,,,,,,,,,,
47,,,39:21,,What happened to Ajahn Puriso?,,Ajahn Puriso,Disrobing,,,Translation,Dhamma books,P. A. Payutto,,,,,,
48,Reading,,Session,,"[Ajahn Piak](teacher:), selected conversations with Western monks from [Krooba Ajahn]().",APiak,,,,,,,,,,,,,
48,Read by,,,,Tan Pamutto,,,,,,,,,,,,,,
48,,,27:46,,Is it rare for someone to master samādhi before developing wisdom?,,Concentration,Discernment,Ajahn Piak,,,,,,,,,,
48,,,28:59,35:19,"Would you be willing to talk about the difference between mindfulness, bare knowing, and the one who knows?",,Mindfulness,Direct experience,Knowing itself,,Buddha,Clear comprehension,Thai,Discernment,Ardency,,,Mindfulness,200
48,Extra tags,,,,,,,,,,Seclusion,Cessation of Suffering,,,,,,,
48,Edited audio,,,5:29,WR2014_S48_F02.mp3,,,,,,,,,,,,,,
48,Sutta,,,,MN 10: Satipaṭṭhāna Sutta,,,,,,,,,,,,,,
48,,,35:23,,Could constant movement like Luang Por Teean's technique be useful for drowsiness?,,Sloth and torpor,Ajahn Teean,Movement meditation,,Continuity of mindfulness,,,,,,,,
48,Story,0,38:08,,[Ajahn Pasanno](teacher:) describes the meditation method he used during his first year as a monk.,,Ajahn Pasanno,Meditation/Techniques,,,Contact,Feeling,Movement meditation,Concentration,,,,,
48,Story,0,39:24,,[Ajahn Jotipālo](teacher:) tells about Luang Por Teean's technique at Wat Pah Nanachat.,AJoti,Ajahn Teean,Movement meditation,Wat Pah Nanachat,,,,,,,,,,
48,Response,,,,"""It isn't a method that's going to work. It's how you apply and use it and become skilled with it.""",AP,,,,,,,,,,,,,
48,,,41:22,,Could the Ajahn Teean technique work for restlessness?,,Ajahn Teean,Movement meditation,Restlessness and worry,,,,,,,,,,
48,Quote,,,,There's no such thing as the Ajahn Chah method of meditation.,AP,Ajahn Chah,Meditation/Techniques,Right Effort,Mindfulness of mind,,,,,,,,,
48,,,42:32,,Did Ajahn Chah speak about paramī?,,Ajahn Chah,Perfections,,,Culture/Thailand,,,,,,,,
48,Comment,s,43:38,,about movement meditations.,AJoti;AP,Movement meditation,,,,Continuity of mindfulness,Mindfulness of breathing,,,,,,,
48,,,45:00,,Did you use the method of balancing a needle between your thumbs?,,Ajahn Pasanno,Meditation/Techniques,,,,,,,,,,,
48,,,45:40,,What if your problem is restlessness?,,Restlessness and worry,,,,Tranquility,Mindfulness of breathing,Energy,,,,,,
48,,,47:33,,What is a reasonable amount of time to try out a new method?,AP;AJoti,Ajahn Chah,Meditation/Techniques,,,Personality,Patience,,,,,,,
49,Reading,s,Session,,"from the biography _Luangpor Teean: The Singular Quality of an Ordinary Monk_ by Vatana Supromajakr, M.D.",,,,,,,,,,,,,,
49,Read by,,,,Tan Khemako,,,,,,,,,,,,,,
49,,,35:12,,Did Ajahn Teean learn his method from someone else?,,Ajahn Teean,Movement meditation,,,,,,,,,,,
49,,,36:12,,Did Ajahn Teean have contact with Ajahn Chah?,,Ajahn Teean,Ajahn Chah,,,Ajahn Mun,Geography/Thailand,,,,,,,
49,Story,,38:25,,Working at a refugee camp at Chang Kon.,Jeed,Geography/Thailand,Culture/Thailand,Ghost,,,,,,,,,,
49,,,40:36,,Does Luang Por Teean have disciples who are still alive?,,Ajahn Teean,,,,,,,,,,,,
49,,,42:06,,Questions about a translated book by a Luang Por Teean disciple.,,Ajahn Teean,,,,,,,,,,,,
49,,,42:59,,Do you know Venerable Nirodha who translated this book?,,Ajahn Teean,Dhamma books,Translation,Ajahn Pasanno,,,,,,,,,
49,,,43:25,,Why did older men ordain as pakows and follow Ajahn Chah on tudong?,,Older monks,Postulants,Ajahn Chah,Tudong,Culture/Thailand,Food,Almsfood,,,,,,
49,,,45:57,,Is it common for older men to ordain?,,Older monks,,,,Postulants,Association with people of integrity,,,,,,,
49,,,47:48,,How long would such pakows ordain?,,Older monks,Postulants,,,Amaravati,Dhammapala,,,,,,,
49,,,48:36,,Was Luang Por Teean a forest teacher? Dhammayut or Mahanikai?,,Ajahn Teean,Forest versus city monks,Thai sects,,,,,,,,,,
50,Reading,,0:00,,[Customs of the Noble Ones]().,,,,,,,,,,,,,,
50,Read by,,,,,APes,,,,,,,,,,,,,
50,Reading,,19:28,,Recollections of Ajahn Tongrat by [Ajahn Gi](teacher:) from [Krooba Ajahn]().,AGi,,,,,,,,,,,,,
50,Read by,,,,,APes,,,,,,,,,,,,,
50,,,34:46,,Who offered the second reading?,APes;AP,,,,,Ajahn Gi,Ajahn Tongrat,Wat Pah Nanachat,,,,,,
50,,,35:28,,Did any Wat Pah Pong monks spend time with Luang Por Gi?,,Wat Pah Pong,Ajahn Gi,,,Seclusion,Ajahn Piak,Ajahn Anek,,,,,,
50,,,36:37,,How much time did Ajahn Chah spend with Ajahn Tongrat?,,Ajahn Chah,Ajahn Tongrat,,,Ajahn Jayasaro,Tudong,,,,,,,
50,Indirect quote,,37:42,38:13,"In the future, the forest monks will be like village monks, and the village monks will be like lay people.|Ajahn Tongrat",,Ajahn Tongrat,Forest versus city monks,,,Ajahn Liem,Wat Pah Pong,,,,,,,
50,,,38:26,,Was there a time in Thailand when no one had any noble attainments?,AP;AJoti;ACu,History/Thai Buddhism,Stages of awakening,,,Chao Khun Upāli,Ajahn Jayasaro,Media,,,,,,
50,Story,,,,Prince Mongkut ordains seven times.,AP,Ajahn Vajirayan,Ordination,Doubt,,,,,,,,,,
50,,,41:59,,Are there any of Luang Por Tongrat's teachings available?,,Ajahn Tongrat,Dhamma books,,,Ajahn Chah,Ajahn Jayasaro,,,,,,,
50,,,44:10,,Has the Ajahn Utane biography been translated into English?,,Ajahn Tongrat,Translation,Ajahn Utane,Dhamma books,,,,,,,,,
50,Note,,,,Ajahn Mudito translated Ajahn Utane's biography of Ajahn Tongrat into Portuguese in 2019. A [machine translation](https://drive.google.com/file/d/1sljCNyotNKznRnHVjh031b-vpEEe1Vpr/view) from Portuguese to English is available on the internet.,,,,,,,,,,,,,,
50,,,44:30,,Is Ajahn Utane's monastery the same as Ajahn Tongrat's?,,Ajahn Tongrat,Ajahn Utane,,,Ajahn Liem,Stupas/monuments,,,,,,,
51,Reading,,Session,,"[Ajahn Wanchai](teacher:), questions and answers with the monks of Wat Pah Nanachat from [Krooba Ajahn]().",AWanchai,,,,,,,,,,,,,
51,Read by,,,,,ASdr,,,,,,,,,,,,,
51,,,33:14,,"Sometimes I will see a bit of greed come up, I apply an antidote, for example, if its craving, apply some asuba; but it seems to exacerbate it–do you have any encouragement or similes from Ajahn Chah?",,Unwholesome Roots,Right Effort,Meditation/Results,Ajahn Chah,Investigation of states,Patience,,,,,,,
51,Simile,,,,Putting a tiger in a cage.,,Similes,Mindfulness,Discernment,Patience,,,,,,,,,
51,,,37:38,,"The citta is sometimes defined as pure awareness, and it being in the fourth khanda, but it sounds like here [Ajahn Wanchai] is talking about the activity of awareness?",,Heart/mind,Ajahn Wanchai,Knowing itself,Volitional formations,Rebirth,,,,,,,Unconditioned,180
51,Quote,,,,"There is that which is beyond birth and death. And then you start asking, 'Well, what is it and how is it? How should it be?' It's just the same as in the Sabbāsava Sutta (MN 2.7)...As soon as you get into conceiving, you've already started the process of dukkha.",,Unconditioned,Proliferation,Conceit,Suffering,,,,,,,,,
51,Follow-up,,,,"So is it better to hear what he said and let it go when I notice awareness that's good, but I don't have to make anything out of it?",,Heart/mind,Volitional formations,,,,,,,,,,,
51,Quote,-,,,"The investigation is not a conceiving. The best investigation is when the mind is exceedingly still and not conceiving, not creating concepts.",,Discernment,Concentration,,,,,,,,,,,
51,Follow-up,,,,"So is it a realizing, not a conceiving?",,Knowledge and vision,Suffering,Conceit,,,,,,,,,,
51,,,42:31,,"If you keep chipping away at a theme of contemplation, you keep doing it, doing it, and nothing is changing in your experience, at some stage you feel this isn't working, do you just have to move on and try something else? Is it the case that you just have to try them all? No-one can tell you which is going to work for you?",,Depression,Recollection,,,Patience,Spiritual friendship,,,,,,,
51,Story,,,,Ajahn Wanchai has a spinal injury and is in chronic pain but doesn't refer to himself.,AP;ANy,Ajahn Wanchai,Suffering,Sickness,Pain,Conceit,,,,,,,,
51,Comment,,46:00,,"The story you told where a monk was punched, I really didn't see the point of that.",,Ajahn Jia,Admonishment/feedback,Fierce/direct teaching,,,,,,,,,,
51,Response,,,,Enlightened people still have personalities.,AP;ACu,Cleanliness,Ajahn Jia,Liberation,Personality,Ajahn Tate,Spiritual friendship,Vinaya,,,,,,
51,Indirect quote,-,,,Gold wrapped in a dirty rag.|Ajahn Mahā Boowa describing Ajahn Jia.,,Ajahn Mahā Boowa,Ajahn Jia,Similes,,,,,,,,,,
51,Recollection,-,,,Ajahn Chah was always the center of attention.,,Ajahn Chah,Personal presence,,,,,,,,,,,
51,Story,,,,"Some monks go to spend Vassa with Ajahn Jia, but he leaves to take care of his teacher.",ACu,Ajahn Jia,Rains retreat,Ajahn Khao,,,,,,,,,,
51,Comment,,55:45,,"In the Thai Forest tradition there are some fierce teachers. In other Buddhist traditions the “don't question the guru” mentality seems to get way out of hand, but in Thailand that doesn't seem to happen so often.",,Thai Forest Tradition,Fierce/direct teaching,Mentoring,Ajahn Jia,,,,,,,,,
51,Response,,,,"Well, they just leave.",,Ajahn Chah,Respect,Culture/Thailand,,,,,,,,,,
51,Comment,s,,,about Ajahn Jia.,APes;AP,Ajahn Jia,Faith,Liberation,Personality,,,,,,,,,
51,Comment,s,,,about avoiding both blind faith and badmouthing others.,AJoti;AP,Faith,Malicious speech,Ajahn Mahā Boowa,Kamma,Ajahn Wanchai,,,,,,,,
52,Reading,,Session,,“Toilets on the Path” from Collected Teachings pp. 723-734.,,,,,,,,,,,,,,
52,Read by,,,,,AShj,,,,,,,,,,,,,
52,Recollection,,28:39,,Saṅgha gatherings at Wat Pah Pong on Ajahn Chah's birthday.,,Wat Pah Pong,Saṅgha,Ajahn Chah,,Thai Ajahn Chah monasteries,Protocols,Meditation,,,,,,
52,Recollection,,,,Inspecting almsbowls after the meal to see if there was any food left.,,Almsbowl,Food,Protocols,,,,,,,,,,
52,,,31:37,,"Did I understand correctly, that this talk was originally given in Lao?",,Language,,,,Ajahn Chah,Thai,Admonishment/feedback,,,,,,
52,Story,,,,"Ajahn Pasanno translates the talk ""[Two Faces of Reality](Collected Teachings p. 489)"" for the book _Bodhinyana_.",,Ajahn Pasanno,Translation,,,,,,,,,,,
52,Story,,,,Chao Khun Nor eats the same meal every day.,,Chao Khun Nor,Food,Seclusion,Pūjā,,,,,,,,,
52,,,37:01,,"In the reading, did it say that he [Chao Khun Nor] slept in a coffin?",,Chao Khun Nor,Recollection/Death,,,,,,,,,,,
52,,,37:21,,Was your eight years living with novices like how it was described in this reading ['[Toilets on the Path](Collected Teachings p. 723)']?,,Ajahn Pasanno,Novices,,,Thai,,,,,,,,
52,Story,,,,Ajahn Preecha comes to Wat Pah Pong at the age of 11 or 12.,,Ajahn Preecha,Postulants,Novices,Ajahn Chah,Wat Pah Pong,,,,,,,,
52,,,39:04,,"Was there a cap, a certain number of novices allowed at the monastery at one time?",,Wat Pah Pong,Novices,,,Ajahn Chah,Thai Ajahn Chah monasteries,,,,,,,
52,Comment,,39:54,,I got the impression from that introduction that the monastery was over-run with novices.,,Wat Pah Pong,Novices,,,,,,,,,,,
52,Response,,,,,,Wat Pah Pong,Ajahn Chah,Rains retreat,,,,,,,,,,
52,,,40:55,,How did Ajahn Chah communicate with his branch monasteries and how often?,,Ajahn Chah,Thai Ajahn Chah monasteries,Monastery organizational structure,,Abbot,Technology,,,,,,,
52,Story,,,,Growth of Wat Pah Pong branch monasteries from 1975 to 1980.,,Wat Pah Nanachat,Thai Ajahn Chah monasteries,,,,,,,,,,,
52,Comment,,42:47,,Ajahn Chah probably wasn't a micro manager.,,Ajahn Chah,Abbot,,,,,,,,,,,
52,Response,,,,,,,,,,,,,,,,,,
52,Recollection,-,,,Ajahn Chah used the branch monasteries as part of the training of senior monks.,,Ajahn Chah,Thai Ajahn Chah monasteries,Sequence of training,,,,,,,,,,
52,Discussion,,44:06,,about the reality of dealing with training behaviors amongst a constantly changing population within the monastery.,,Monastic life,Protocols,Cleanliness,,Temporary ordination,,,,,,,,
52,,,45:17,,So they do temporary ordinations in Thailand?,,Culture/Thailand,Temporary ordination,Novices,,,,,,,,,,
52,Follow-up,,,,"What would be the duration, was there a range?",,Temporary ordination,Wat Pah Pong,Ajahn Chah,,,,,,,,,,
52,Story,,,,Ajahn Chah ordains 80 temporary monks for his mother's funeral.,,Ajahn Chah,Parents,Death,Funerals,Temporary ordination,,,,,,,,
52,Follow-up,,,,Did they come in as anāgārikas or sāmaṇeras?,,Temporary ordination,Sequence of training,Postulants,Novices,,,,,,,,,
52,Story,,,,Ajahn Chah takes on temporary ordinations for three years.,,Ajahn Chah,Temporary ordination,,,,,,,,,,,
52,,,49:36,,Did they do temporary ordinations at Wat Pah Nanachat?,,Wat Pah Nanachat,Temporary ordination,,,Novices,Ajahn Kevali,Mutual lay/Saṅgha support,,,,,,
52,Story,,,,Ajahn Siripañño's first ordination was as a temporary novice.,,Ajahn Siripañño,Temporary ordination,Novices,,,,,,,,,,
52,,,52:02,,Was there a temporary ordination in England for Maurice Walsh?,,Maurice Walsh,Temporary ordination,Amaravati,,Learning,Older monks,Ajahn Sumedho,Pūjā,,,,,
52,,,54:46,,How many other traditions in Thailand use the model of anagārika for one year and sāmaṇera for one year?,,Sequence of training,,,,Ajahn Sanong,Media,,,,,,,
53,Reading,,Session,,“Toilets on the Path” (continued) from Collected Teachings pp. 734-745.,,,,,,,,,,,,,,
53,Read by,,,,Tan Khantiko,,,,,,,,,,,,,,
53,,,26:25,,"When you were living with Ajahn Chah, were many of his talks more related to the Korwat or practical matters, as opposed to the High Dhamma?",,Ajahn Chah,Ajahn Pasanno,Teaching Dhamma,Protocols,,,,,,,,Vinaya,110T
53,Extra tags,,,,,,Dhamma,,,,,,,,,,,Protocols,110T
53,Quote,,,,There's not really a separation.,,Dhamma,Vinaya,,,,,,,,,,,
53,Comment,2,,,Ajahn Chah taught to the situation.,AKc,Learning,Sequence of training,,,,,,,,,,,
53,Response,-,,,,AP,Cessation of Suffering,Practicing in accordance with Dhamma,,,,,,,,,,,
53,,,29:22,,There were a number of different alms routes out of Wat Pah Pong. How was it decided who went on each one and how was the food distributed for the meal?,,Wat Pah Pong,Almsround,Almsfood,Saṅgha decision making,Wat Pah Nanachat,Ajahn Liem,,,,,,,
53,Discussion,,,,of almsfood distribution at different monasteries.,AP;APes,Almsfood,Ajahn Tongrat,Wat Pah Ban Tat,Wat Pah Pong,,,,,,,,,
53,Story,,,,Ajahn Pasanno helped pass out food at Wat Pah Pong.,,Ajahn Pasanno,Wat Pah Pong,Almsfood,,,,,,,,,,
53,Story,,,,Ajahn Tongrat exposes a monk concealing fish in his ball of sticky rice.,,Ajahn Tongrat,Food,Admonishment/feedback,,,,,,,,,,
53,Comment,s,,,about food distribution at Wat Baan Tat.,APes;AP,Wat Pah Ban Tat,Almsfood,Food,Mutual lay/Saṅgha support,,,,,,,,,
53,Quote,,,,It's incredibly tiresome how organized we [Westerners] have to be....Organic spontaneity–that's how things work in Thailand.,AP,Culture/West,Culture/Thailand,,,,,,,,,,,
53,,,39:27,,"At Wat Pah Pong there's a large mural of lay people eating, do you know where that came from or how long its been there?",,Wat Pah Pong,Lay life,Food,Protocols,,,,,,,,,
53,,,40:25,,I have heard that the food would go into a big pot and get all mixed up. How often did that happen?,,Ajahn Chah,Food,,,Abhayagiri,Ajahn Sucitto,,,,,,,
53,Recollection,s,41:39,,Deciding who went on the different alms routes at Wat Pah Pong.,ANy;AP,Wat Pah Pong,Almsround,,,Rains retreat,,,,,,,,
53,,,42:58,44:04,Did the alms routes stay the same over the years?,,Wat Pah Pong,Almsround,,,,,,,,,,,
53,,o,44:03,,Do you try to pass most of the houses in the village?,,Wat Pah Pong,Almsround,,,Culture/Thailand,Culture/West,,,,,,,
53,,,45:19,,"You'd have one village supporting more than one monastery, is that right?",AP;ANy,Almsround,,,,Forest versus city monks,Wat Pah Nanachat,,,,,,,
53,,,46:56,,How many villages are around Poo Jom Gom?,AP;ANy,Poo Jum Gom,Almsround,,,,,,,,,,,
53,Comment,,48:38,,"The cold season is over, so we've lost our Kaṭhina privileges.",AJoti,Kaṭhina,Vinaya,,,,,,,,,,,
54,Reading,s,Session,,"from [Sotapattimagga](): “The Peaceful Heart Discovers the Truth” (partial), [pp. 21-23](Sotapattimagga p. 21); “When Calm Arises, Investigate the Body,” [pp. 41-45](Sotapattimagga p. 41); “When the Practice Declines,” [pp. 68-70](Sotapattimagga p. 68); “Nibbana is the Highest Happiness,” [pp. 89-91](Sotapattimagga p. 89).",,,,,,,,,,,,,,
54,Read by,,,,Anagārika J.R.,,,,,,,,,,,,,,
54,Story,,,,Ajahn Pasanno meets Ajahn Anan when Ajahn Anan was still a lay person.,,Ajahn Pasanno,Ajahn Anan,,,,,,,,,,,
55,Reading,,Session,,"""Training under Ajahn Chah"" by Ajahn Tong Jon from [Twigs and Branches]().",ATongJan,,,,,,,,,,,,,
55,Read by,,,,,DS,,,,,,,,,,,,,
55,Translated by,,,,,AKov,,,,,,,,,,,,,
55,,,20:10,,Are there any stories you can share from the times when you were attendant to Luang Por Chah?,AP,Ajahn Chah,Ajahn Pasanno,Upatakh,,Teaching Dhamma,Mentoring,,,,,,,
55,Quote,,,,I never asked him for anything. It never occured to me to ask Ajahn Chah for anything.,,Ajahn Chah,Ajahn Pasanno,Contentment,,,,,,,,,,
55,Story,,,,Ajahn Chah makes fun of Ajahn Pasanno's first Pāṭimokkha chanting.,,Ajahn Chah,Ajahn Pasanno,Pāṭimokkha,,,,,,,,,,
