Modified:,2025,,,,,,,,,,,,,,,,,,
Session #,Kind,Flags,Start time,End time,Text,Teachers,QTag1,QTag2,QTag3,QTag4,ATag1,ATag2,ATag3,ATag4,ATag5,Off topic?,Exclude?,FTags,FTagOrder
24,Reading,s:2,,,"[The Island](), Chapter 13, pp. [230-233](The Island p. 230).",,,,,,,,,,,,,,
24,Sutta,s-,,,"MN 29.7; MN 24.10; AN 3.101; MN 70.13, [.22](MN 70.22) & [.23](MN 70.23).",,,,,,,,,,,,,,
24,Sutta,,,,AN 3.102: Nimitta.,,,,,,,,,,,,,,
24,Sutta,,,,MN 70: Kīṭāgiri Sutta.,,,,,,,,,,,,,,
24,,,17:42,20:06,Could [the principles in AN 3.102] also be related to practicing anāpānāsati?,,Investigation of states,Right Effort,Mindfulness of breathing,,,,,,,,,,
24,Indirect quote,,,,Dhamma is that which is just right.|Ajahn Chah,,Ajahn Chah,Dhamma,,,,,,,,,,,
24,Indirect quote,,,,"Dhamma is neither high nor low, not dark or light, not tall or short. It's just right.|Ajahn Kinaree",,Ajahn Kinaree,Dhamma,Middle Path,,,,,,,,,,
24,,,20:07,23:48,"In practice, how do you know if you are tending towards laziness or restlessness, etc.?",AP;AKd,Investigation of states,,,,Concentration,Direct experience,Clear comprehension,Ajahn Sumedho,,,,,
24,Sutta,,,,"AN 3.102: ""The mind becomes malleable, wieldy, luminous, not brittle...""",,,,,,,,,,,,,,
24,,,23:49,27:02,"Typically it seems that Luang Por Sumedho uses more passive language [in regards to abandoning defilements]. Lately I've come across teachings from Ajahn Geoff and Ajahn Chah that use much more aggressive language, even 'go to war with your defilements.' It seems contradictory to me.",,Ajahn Sumedho,Ajahn Ṭhānissaro,Ajahn Chah,Language,Teaching Dhamma,Culture/West,,,,,,Culture/West,180
24,Extra tags,,,,,,Unwholesome Roots,,,,,,,,,,,,
24,Recollection,,,,A Westerner asks Ajahn Chah why he scolds the Thai monks more than the Western monks.,,Ajahn Chah,Monastic life,Fierce/direct teaching,Culture/West,Guilt/shame/inadequacy,,,,,,,,
24,Comment,,,,"""In Thailand, we can be extremely lax, so we need a little bit more push.""",SNanasiri,Culture/Thailand,,,,,,,,,,,,
24,Recollection,,,,Ajahn Chah would rarely speak in personal terms. Instead he tried to get people to reflect on how we can take Dhamma as a refuge.,AKc;AP,Ajahn Chah,Dhamma,Ajahn Mahā Boowa,Unwholesome Roots,,,,,,,,,
24,,,30:10,30:49,"You read, 'he realizes with the body' (MN 70.23), and I read in one of the suttas (perhaps AN 4.113 or SN 48.53) that arahants touch Nibbāna with their body. Could you elaborate on this?",,Body/form,Arahant,Nibbāna,,,,,,,,,,
24,Question,,30:52,32:43,Yesterday you mentioned that arahants as well take on some of these practices of the gradual path. What happens in their mind with these practices?,,Arahant,Gradual Teaching,,,Liberation,,,,,,,Arahant,150
25,Reading group,,Session,,,,,,,,,,,,,,,,
25,Reading,:2,,,"[The Island](), Chapter 13, pp. [233-235](The Island p. 233).",,,,,,,,,,,,,,
25,Sutta,-,,,"AN 9.3, Ud 4.1.",,,,,,,,,,,,,,
25,Sutta,,,,MN 70: Kīṭāgiri Sutta.,,,,,,,,,,,,,,
25,,,14:25,17:04,Where is the path [of stream entry etc.] clearly defined?,AP;AKd,Stages of awakening,,,,Aids to Awakening,Stream entry,Recollection/Saṅgha,Ajahn Chah,,,,,
25,Reference,,,,"Chanting Book p. 7: ""The four pairs, the eight kinds of noble beings.""",,,,,,,,,,,,,,
25,Sutta,,,,MN 70.20-21: Definitions of faith follower and Dhamma follower.,,,,,,,,,,,,,,
25,,,17:06,20:35,You mentioned that the Tathāgatā is a bit harsh in discipline [in MN 70]. What is the practical side of this?,AP;AKc,Buddha/Biography,Fierce/direct teaching,,,Teaching Dhamma,Ajahn Chah,Ajahn Pasanno,Mahāyāna,Sutta,,,,
25,Sutta,,,,MN 34: The Shorter Discourse on the Cowherd.,,,,,,,,,,,,,,
25,,,33:25,42:56,"I have the impression that Ajahn Chah concentrated on direct realization and the practice of meditation. He didn't recommend reading too much, but instead reading our mind. You mentioned the 37 faculties/tools to purify our mind. For a lay person, this is a long study. Is it enough for us as laypeople to just have the practice of being here now?",,Ajahn Chah,Meditation,Aids to Awakening,Lay life,Paul Breiter,Four Noble Truths,Right View,Faith,Learning,,,,
25,Extra tags,,,,,,Present moment awareness,,,,,,,,,,,,
25,Quote,,,,There needs to be a catalyst. We have to challenge the mind. That's where the structure of the teachings is important.,,Teaching Dhamma,Delusion,,,,,,,,,,,
25,Follow-up,,,,"If we practice meditation, does understanding come naturally?",,Meditation,Discernment,,,,,,,,,,,
25,Response,-,,,,AP;AKd,Liberation,Spiritual friendship,Learning,Appropriate attention,Tranquility,Relinquishment,,,,,,,
25,Story,-,,,Ajahn Sumedho spends his first year as a monk in solitary meditation reading only [Word of the Buddha]().,AP,Ajahn Sumedho,Monastic life,Learning,Four Noble Truths,,,,,,,,,
25,Follow-up,,,,Having kids is a big structure.,,Children,,,,,,,,,,,,
25,Response,-,,,,,Teaching Dhamma,,,,,,,,,,,,
26,Reading group,,Session,,,,,,,,,,,,,,,,
26,Reading,2,,,"[The Island](), Chapter 13, pp. [235](The Island p. 235).",,,,,,,,,,,,,,
26,Sutta,,,,MN 117.,,,,,,,,,,,,,,
26,Teaching,1,8:25,13:19,Confidence or belief in the law of kamma is the foundation of mundane Right View.,,Faith,Kamma,Right View,,Rebirth,,,,,,,Rebirth,140
26,Sutta,,,,MN 117.7.,,,,,,,,,,,,,,
26,Follow-up,,,,Would you say [mundane Right View] includes rebirth?,AP;AKd;AKc,Right View,Rebirth,,,Views,Kamma,Conditionality,Spiritual traditions,Ordination,,,,
26,Sutta,-,,,MN 60: Apaṇṇaka Sutta.,,,,,,,,,,,,,,
26,Teaching,1,17:00,18:38,How the Buddha defines Right Intention.,,Right Intention,,,,Eightfold Path,,,,,,,,
26,Sutta,,,,MN 117.10.,,,,,,,,,,,,,,
26,,,26:51,27:27.5,What is meant by supramundane?,,,,,,Kamma,Saṃsāra,Suffering,,,,,,
26,,,27:29,30:26,Is there a 2025 version of wrong livelihood?,,Right Livelihood,,,,Military,Food,Industry,Intoxicants,Commerce/economics,,,Right Livelihood,110
26,Follow-up,,,,Would you classify drug dealing as wrong livelihood?,,Right Livelihood,Intoxicants,,,,,,,,,,,
26,Comment,,30:27.5,32:56.5,"The general formula for Right Livelihood seems to be addressed to laypeople, not bhikkhus.",,Right Livelihood,Lay life,Monastic life,,Vinaya,,,,,,,,
26,Response,,,,,AP;AKd,,,,,,,,,,,,,
26,Sutta,s,,,"about wrong livelihood: AN 5.177 (lay), DN 2.56 (monastic).",,,,,,,,,,,,,,
26,Follow-up,,,,Why is acting as a medical doctor wrong livelihood for a bhikkhu?,,Health care,Monastic life,Right Livelihood,Culture/Thailand,,,,,,,,,
26,,,39:09,39:37,"If you have a right view of causality, does that mean you automatically have Right Intention?",,Right View,Conditionality,Right Intention,,,,,,,,,,
26,Sutta,,,,MN 117: The Great Forty.,,,,,,,,,,,,,,
26,,,39:42,41:18,What are the benefits of observing the Eight Precepts in relation to just the Five Precepts?,,Eight Precepts,Five Precepts,,,Renunciation,Virtue,Simplicity,,,,,Eight Precepts,160T
27,Reading group,,Session,,,,,,,,,,,,,,,,
27,Reading,s:2,,,"[The Island](), Chapter 13, pp. [235-239](The Island p. 235).",,,,,,,,,,,,,,
27,Sutta,s-,,,AN 10.2; MN 118.15; SN 56.11; SN 51.20.,,,,,,,,,,,,,,
27,Sutta,s,,,AN 10.69; SN 1.1.,,,,,,,,,,,,,,
27,Comment,2,7:14,8:28.5,"Some of the links [in AN 10.2] seem more natural than others....For example, the Bodhisattva was really good at concentration, but he wouldn't have described himself as having knowledge and vision of the way things are back when he was studying with Āḷāra Kālāma.",AKc,Conditionality,Naturalness,Concentration,Knowledge and vision,,,,,,,,,
27,Extra tags,,,,,,Bodhisattva,,,,,,,,,,,,
27,Response,,,,,,Right View,Concentration,Knowledge and vision,,,,,,,,,,
27,,,8:30,9:51,You mentioned that one of the links [in AN 10.2] is pleasure. What is this in Pāli?,,Happiness,Translation,,,,,,,,,,,
27,,,9:52,10:41,Is knowledge and vision [described in AN 10.2] different than the Dhammacakka Sutta [SN 56.11.5] where it says that knowledge and vision arose?,,Knowledge and vision,,,,Four Noble Truths,,,,,,,,
27,,,10:43,11:13,Does that mean that sadness and misery is by nature a state of delusion?,,Suffering,Delusion,,,,,,,,,,,
27,,,11:14.5,11:59,Is having a virtuous life an integral part of having a sense of purpose and living with Right Livelihood?,,Virtue,Purpose/meaning,Right Livelihood,,,,,,,,,,
27,Indirect quote,,29:00,30:49,"Whenever you have feelings of love or hate for anything whatsoever, these will be your aides and partners in building pārami. The Buddha Dhamma is not to be found in moving forwards, nor in moving backwards, nor in standing still. This, Sumedho, is your place of non-abiding.|Ajahn Chah's only letter to Ajahn Sumedho",,Ajahn Chah,Ajahn Sumedho,Greed,Aversion,Relinquishment,Knowing itself,,,,,,Middle Path,120
27,Extra tags,,,,,,Perfections,Dhamma,Middle Path,,,,,,,,,,
27,,,30:54,31:21,What is non-abiding?,AP;AKd,,,,,Knowing itself,Relinquishment,Middle Path,,,,,,
27,Sutta,,,,SN 1.1.,,,,,,,,,,,,,,
27,Teaching,,34:42,35:54,The meaning of chanda (desire).,,Desire,Translation,,,Bases of Success,Craving,Skillful qualities,Unskillful qualities,Sensual desire,,,Desire,70
27,,,42:57,43:25,"In the Four Biases (agatī), is chanda used in a negative sense?",,Biases,Desire,Unskillful qualities,,,,,,,,,,
28,Reading,s:,Session,,"from [The Island](), Chapter 13, pp. [239-246](The Island p. 239).",,,,,,,,,,,,,,
28,Sutta,s,,,Snp 1106-7 & 1111; Snp 1098; AN 1.182; SN 12.15; Iti 49; SN 12.48; SN 12.18; SN 12.67.,,,,,,,,,,,,,,
28,Comment,,15:31.5,17:12,"In this context that you just created, suddenly Dependent Origination, equanimity, and atammatayā...everything seems to be like it's the same thing....",SNanasiri,Middle Path,Not-self,Dependent origination,Equanimity,,,,,,,,,
28,Extra tags,,,,,,Non-identification,,,,,,,,,,,,
28,Response,,,,,,Doubt,Direct experience,Ajahn Sumedho,Practicing in accordance with Dhamma,Relinquishment,,,,,,,,
28,,,23:51.5,26:36,How do you understand the cessation of consciousness in this passage (SN 12.48)?,AP;AKd,Consciousness,Cessation,,,Knowing itself,Etymology,Buddho mantra,,,,,Consciousness,130
28,Follow-up,,,,How is awareness not consciousness?,AP,Knowing itself,Consciousness,,,Language,Science,,,,,,,
28,Follow-up,,,,How could the cessation of consciousness happen?,AP,Cessation,Consciousness,,,Non-identification,,,,,,,,
28,,,38:17,39:46,Could you elaborate more about cutting through and Buddho?,,Buddho mantra,,,,Faith,Spaciousness,Cessation,,,,,,
28,,,39:50,43:11,"In my experience, sometimes when I rest in the awareness for a long time, it feels very peaceful, nice, calm, and pure. But there's a sense of 'So what?'",AP;AKc,Knowing itself,,,,Doubt,Conditionality,Ignorance,Hindrances,Investigation of states,,,,
28,Extra tags,,,,,,,,,,Suffering,,,,,,,,
28,Sutta,,,,AN 10.61: The Five Hindrances are the nutriment for ignorance.,,,,,,,,,,,,,,
29,Reading group,,Session,,,,,,,,,,,,,,,,
29,Reading,s:2,,,"[The Island](), Chapter 14, pp. [247-248](The Island p. 247).",,,,,,,,,,,,,,
29,Sutta,s-,,,MN 10.2; Snp 1086-7.,,,,,,,,,,,,,,
29,Sutta,,,,MN 10: Satipaṭṭhāna Sutta.,,,,,,,,,,,,,,
29,Teaching,1,34:44.5,38:39,The satipaṭṭhāna insight formula is a pointer to atammayatā.,,Right Mindfulness,Insight meditation,Non-identification,,Ajahn Buddhadāsa,Translation,,,,,,,
29,Sutta,,,,"MN 10.37: ""Or else mindfulness that 'there are mind objects' is simply established in him to the extent necessary for bare knowledge and awareness. And he abides independent, not clinging to anything in the world.",,,,,,,,,,,,,,
29,Indirect quote,,,,You don't have to go and study every tree in the forest.|Ajahn Chah,,Ajahn Chah,Similes,,,,,,,,,,,
29,Reference,,,,_Mindfulness: A Practical Guide to Awakening_ by Joseph Goldstein (commercial).,,,,,,,,,,,,,,
29,Follow-up,,,,Do you think that the not-self perception is the precursor to the experience of atammayatā?,,Not-self,Non-identification,,,Relinquishment,,,,,,,,
29,,,38:54,39:22,"When the term unworldly is used, does that refer to non-identification?",,Mindfulness of feeling,Non-identification,,,,,,,,,,,
29,,,39:22.5,40:32,What does the phrase 'to the extent necessary' mean [in the satipaṭṭhāna insight formula (MN 10.5)]?,,Right Mindfulness,Insight meditation,,,Relinquishment,,,,,,,,
29,,,40:33,42:33.5,What does contemplating the body internally and externally mean [in MN 10.5]?,,Mindfulness of body,,,,Mindfulness,Clear comprehension,Ajahn Chah,,,,,,
30,Reading group,,Session,,,,,,,,,,,,,,,,
30,Reading,s:2,,,"[The Island](), Chapter 14, pp. [248-251](The Island p. 248).",,,,,,,,,,,,,,
30,Sutta,s-,,,SN 48.54; SN 48.45; AN 7.61; SN 35.80; MN 11.17.,,,,,,,,,,,,,,
30,Reading,2-,,,"Ajahn Chah, _Food for the Heart_, p. 241-2.",,,,,,,,,,,,,,
30,Sutta,,,,AN 7.61: Nodding.,,,,,,,,,,,,,,
30,Comment,,18:28,20:12,AN 7.61 goes from some basic aspects of training through a graduated training.,AKd,Gradual Teaching,,,,,,,,,,,,
30,Response,,,,,,Sloth and torpor,Mutual lay/Saṅgha support,Idle chatter,Spiritual friendship,,,,,,,,,
30,,,20:13,23:43,"You mentioned more of the physical remedies to reduce drowsiness, but if there is mental fatigue or lack of joy, how could we bring up more energy?",AP;AKd,Sloth and torpor,Energy,,,Investigation of states,Recollection,Chanting,Posture/Walking,Clear comprehension,,,,
30,Extra tags,,,,,,,,,,Culture/West,,,,,,,,
30,,,23:43.5,25:46,"When the Buddha says don't completely isolate yourself (in AN 7.61), does that mean you can't be a hermit and complete the path?",,Seclusion,,,,Community,Mutual lay/Saṅgha support,Great disciples,Ajahn Mun,,,,,
30,Sutta,,,,SN 45.12: The Buddha goes on retreat.,,,,,,,,,,,,,,
30,,,25:49,29:40,"When the Buddha addressed AN 7.61 to Mahā Mogallāna, was Mahā Mogallāna already and arahant?",,Great disciples,Arahant,,,Fetters,Almsround,Perception of a samaṇa,,,,,,
30,Vinaya,,,,Mv 1.23: Sāriputta meets Assaji and realizes stream entry after hearing a brief verse.,,Great disciples,Stream entry,,,,,,,,,,,
30,Comment,,32:57,33:35,That sense of directly knowing everything (SN 35.80) is the same language used in MN 1.27.,,Knowledge and vision,Unconditioned,Perception,,,,,,,,,,
30,Response,,,,,,,,,,,,,,,,,,
30,,,33:37,36:19,"The characteristic of thinking is that one joins another and we are not aware. So in this context, 'Nothing is fit to be clung to,' in practice, what does it mean? Does it mean that we step back and we realize...?",,Proliferation,Clinging,Ignorance,Relinquishment,Directed thought and evaluation,Discernment,Investigation of states,,,,,,
30,Sutta,,,,MN 19.8: Dvedhāvitakka Sutta.,,,,,,,,,,,,,,
30,Teaching,1,42:04,46:40,The four bases of clinging are a theme for investigation.,,Clinging,Discernment,Relinquishment,,Sensual desire,Views,Attachment to precepts and practices,Doctrine-of-self clinging,Not-self,,,,
30,Sutta,,,,"Dhp 160: ""Attā hi attano nātho"" – ""The self is the refuge of the self.""",,,,,,,,,,,,,,
31,Reading group,,Session,,,,,,,,,,,,,,,,
31,Reading,s:2,,,"[The Island](), Chapter 14, pp. [251-252](The Island p. 251).",,,,,,,,,,,,,,
31,Sutta,s-,,,MN 11.17; SN 35.131.,,,,,,,,,,,,,,
31,Sutta,,,,MN 11: Cūḷasīhanāda Sutta,,,,,,,,,,,,,,
31,Sutta,,,,MN 75: Māgandiya Sutta,,,,,,,,,,,,,,
31,,,19:44,22:30,"When you explained the four kinds of clinging, you said that sensual desire is more obvious [than the others]. But in terms of the different stages of realization, it's not the first to go. Can you explain?",,Clinging,Sensual desire,Stages of awakening,Attachment to precepts and practices,Stream entry,Once return,Non-return,Self-identity view,,,,,
31,Sutta,,,,????: Sensual desire is hard to get rid of but has lesser negative consequences.,,,,,,,,,,,,Yes,,
31,,,22:32,24:28,Can you give a practical antidote in terms of how we can relinquish the attachment to view?,,Clinging,Views,Relinquishment,,Suffering,Ajahn Chah,,,,,,,
31,,,46:33,46:51,Why isn't the mind sense gate included as one of the cords of sensual pleasure?,,Sense bases,Sensual desire,,,,,,,,,,,
31,,,46:53,48:15,"The Buddha teaches that you have pleasant vedanā, neutral vedanā, and unpleasant vedanā. But [in MN 75] he seems to be saying that all pleasant vedanā isn't actually pleasant; it's actually unpleasant.",,Feeling,,,,Sensual desire,Mindfulness of breathing,,,,,,,
31,Sutta,,,,MN 44.22-24: Cūḷavedalla Sutta.,,,,,,,,,,,,,,
32,Reading group,,Session,,,,,,,,,,,,,,,,
32,Sutta,,,,MN 75: Māgandiya Sutta.,,,,,,,,,,,,,,
32,Reading,2,,,"[The Island](), Chapter 14, pp. [252-253](The Island p. 252).",,,,,,,,,,,,,,
32,Sutta,,,,MN 57: Kukkuravatika Sutta.,,,,,,,,,,,,,,
32,Comment,s,34:52,39:33,and examples regarding the simile of the leper cauterizing his wounds in MN 75.,,Similes,Sensual desire,,,Suffering,Self-identity view,,,,,,,
32,Response,,,,,,Delusion,Community,,,,,,,,,,,
32,,,39:37,41:44,"Is it possible to have a wholesome action that is unskillful, like saying the truth at the wrong time?",,Skillful qualities,Unskillful qualities,,,Kamma,Volition,,,,,,,
32,,,41:50,46:37,You mentioned the class of actions that are neither bright nor dark as the path leading to Nibbāna. But isn't the work one does on the path good?,AP;AKd;AKc,Kamma,Nibbāna,Skillful qualities,,Happiness,Liberation,Clinging,,,,,,
32,Sutta,,,,MN 57.7: Four kinds of kamma.,,Kamma,,,,,,,,,,,,
32,Sutta,,,,MN 75.19: Nibbāna is the highest bliss.,,,,,,,,,,,,,,
32,Sutta,,,,"AN 6.63.33: Kamma, its origin, and its cessation.",,Kamma,Four Noble Truths,,,,,,,,,,,
32,Sutta,,,,MN 117: The Great Forty.,,,,,,,,,,,,,,
32,,,46:41,50:43,"When considering the four kinds of kamma (MN 57.7), do action (kamma), volitional formations (saṅkhara), and intention (cetanā) refer to the same thing?",,Kamma,Volitional formations,Volition,,,,,,,,,,
32,Follow-up,,,,So it's all based on the sense of self?,AP;AKd,Conceit,,,,Liberation,Relinquishment,Volition,Not-self,Conditionality,,,,
32,Extra tags,,,,,,,,,,Buddho mantra,Attachment to precepts and practices,,,,,,,
32,,,50:47,53:19,How important is it to develop wholesome actions (the second of the four kinds of action in MN 57.7) to progress with the fourth [kind of action]?,,Kamma,Skillful qualities,,,Merit,Translation,Happiness,Concentration,,,,,
32,Sutta,,,,Iti 22: Do not be afraid of puñña.,,Merit,,,,,,,,,,,,
32,,,53:21,55:18,"In Mv 8.15, Visaka's intentions in giving to the Saṅgha are to realize Dhamma rather than go to heaven. Does this mean it's more in line with neither dark nor bright kamma [as described in MN 57.11]?",,Great disciples,Generosity,Happiness,Deva,Skillful qualities,Culture/West,,,,,,,
32,Extra tags,,,,,,Kamma,,,,,,,,,,,,
33,Reading group,,Session,,,,,,,,,,,,,,,,
33,Reading,s:2,,,"[The Island](), Chapter 14, pp. [253-256](The Island p. 253).",,,,,,,,,,,,,,
33,Sutta,s-,,,SN 22.80; MN 11.6-7; MN 74.6-8; MN 63.7-8.,,,,,,,,,,,,,,
33,Sutta,,,,MN 74: Dīghanakha Sutta.,,,,,,,,,,,,,,
33,Sutta,,,,MN 63: Cūḷamāluṅkya Sutta.,,,,,,,,,,,,,,
33,,,16:57,19:16,"Regarding clinging to habits and practices, how are the dhutaṅga practices to be held?",,Attachment to precepts and practices,Ascetic practices,,,Simplicity,Requisites,,,,,,Ascetic practices,140
33,Extra tags,,,,,,,,,,,,,,,,,Attachment to precepts and practices,140
33,,,19:18.5,20:32,Is there a Pāli word that you think equates to the sound of silence?,,Pāli,Sound of silence,,,,,,,,,,,
33,Reference,,,,Śhūrangama Sūtra.,,,,,,,,,,,,,,
33,Comment,,42:50,43:42,The Buddha uses similar pedagogical techniques in MN 75 and MN 74.,AKc,Teaching Dhamma,Buddha/Biography,Views,,,,,,,,,,
33,Response,,,,,,,,,,,,,,,,,,
33,Comment,,56:40,58:28,"When discussing views, it is not helpful to put people into a corner where they must either defend their view or admit their stupidity.",AKc,Views,Right Speech,,,,,,,,,,,
33,Response,,,,,,Relinquishment,,,,,,,,,,,,
33,Sutta,-,,,MN 63.9.,,,,,,,,,,,,,,
33,,,58:28,1:00:37,Is sakkāya-diṭṭhi different from the ten speculative views described in MN 63?,,Self-identity view,Views,,,Doubt,,,,,,,,
33,Sutta,,,,MN 57: Kukkuravatika Sutta.,,,,,,,,,,,,,,
34,Reading group,,Session,,,,,,,,,,,,,,,,
34,Reading,s:2,,,"[The Island](), Chapter 14, pp. [256-258](The Island p. 256).",,,,,,,,,,,,,,
34,Sutta,s-,,,Snp 800-3; MN 2.7-8; MN 109.15-18.,,,,,,,,,,,,,,
34,Sutta,,,,MN 2: Sabbāsava Sutta.,,,,,,,,,,,,,,
34,Sutta,,,,MN 109: Mahāpuṇṇama Sutta.,,,,,,,,,,,,,,
34,,,21:56,23:18,What do you mean by adherence to views and observances? Isn't that what we do here?,,Attachment to precepts and practices,,,,,,,,,,,Attachment to precepts and practices,100
34,,,41:02,42:20,The Seven Factors of Awakening to be developed (MN 2.21)—is that the same as in the Anāpānāsati Sutta (MN 118)?,,Factors of Awakening,Mindfulness of breathing,,,,,,,,,,,
34,Comment,3,42:25,44:09,It's interesting that three of the fetters are named [in MN 2] but the other seven are not named explicitly.,AKc,Fetters,,,,Stream entry,Commentaries,,,,,,,
34,,,44:15.5,45:24,"I'm reading the autobiography of Luang Por Thoon. He's speaking at the end about the āsava kayañāṇas, the knowledge that the taints are destroyed. Would that be relinquishment of the āsavas [in MN 2]?",,,Outflows,Knowledge and vision,Relinquishment,Arahant,,,,,,,,
34,Reference,s,,,Thoon Autobiography p. 350; Thoon Autobiography V2 p. 24.,,,,,,,,,,,,,,
34,Comment,3,45:26,46:35,"When we live in community, in viharas, seclusion (at least kāyaviveka) is not so available....",AnDeepa,Saṅgha,Seclusion,,,,,,,,,,,
34,Response,,,,,AP;AKd,Idle chatter,Ajahn Sumedho,Chithurst,,,,,,,,,,
34,,,1:07:45,1:10:08,How does repugnance fit into disenchantment and dispassion?,,Disenchantment,Dispassion,,,Translation,Skillful qualities,,,,,,,
35,Reading group,,Session,,,,,,,,,,,,,,,,
35,Reading,s:2,,,"[The Island](), Chapter 14, pp. [258-265](The Island p. 258).",,,,,,,,,,,,,,
35,Sutta,s-,,,SN 35.82; SN 35.116; MN 8.3; SN 4.16; SN 35.90; SN 35.248; Snp 954; MN 72.15; SN 12.51; MN 138.3; Snp 839; Snp 794-5; Snp 812-13; Snp 537; Dhp 421; Dhp 348.,,,,,,,,,,,,,,
35,Reading,2-,,,[Still Forest Pool]() p. 73.,,,,,,,,,,,,,,
35,Reading,2,,,SN 35.248: Yavakalāpī.,,,,,,,,,,,,,,
35,,,6:11,6:36,"Ananda's answer (in SN 35.116) defines the world, but what did the Buddha mean by the end of the world?",,Sense bases,,,,Cessation of Suffering,,,,,,,,
35,,,12:10,15:39,How should we approach the concept of Māra?,AP;ASundara,Māra,Ignorance,Unskillful qualities,,Ajahn Sumedho,Doubt,Humor,,,,,Māra,90
35,,,15:39.5,17:09,Is conceiving a function of saṅkhāra? Is viññaṇa involved at all?,,Conceit,Volitional formations,Consciousness,,Nature of mind,,,,,,,,
35,Follow-up,,,,So the ceasing of conceiving is the cessation of manas; is saṅkhāra related or involved in that?,,Conceit,Cessation,Volitional formations,Discernment,,,,,,,,,
35,,,25:48,26:29,"The Pāli word for conceit is very similar to the Pāli word for conceiving. In the Pāli Canon, does conceiving always have an element of 'I' in there?",,Conceit,Tipiṭaka,Pāli,Language,,,,,,,,,
35,,,26:31,27:09,What is the meaning of palpitation in the context of SN 35.248?,,,,,,Language,Conceit,,,,,,,
35,,,27:11,30:44,"Could you explain the subtle differences between perceiving and conceiving? Since our sense of attention is so involved in conceiving 'I', how do we practice in order to extricate this?",,Perception,Conceit,,,Suffering,Cessation of Suffering,Memory,Translation,Thai,,,,
35,Reflection,,,,Ajahn Sucitto translates perceiving as patterns and conceiving as programs.,AKd,Ajahn Sucitto,Perception,Conceit,,,,,,,,Yes,,
35,,,30:45,31:42,The dissolving of 'I am' ends up as not-self. Do we end up with a dissolving of 'I am' at an essential level and we still have a worldly convenient 'I am?',,Conceit,Relinquishment,Not-self,Conventions,,,,,,,,,
35,,,37:41,38:10,What does volitional formations mean?,,Volitional formations,,,,Pāli,Volition,,,,,,,
35,,,39:30,40:00,"In MN 138.3, what does 'positioned' mean?",,,,,,Clinging,Fear,,,,,,,
35,,,44:31.5,44:49,"The phrase, 'the knot of grasping' (in Snp 794); is that upādāna?",,Clinging,,,,Translation,,,,,,,,
36,Reading,s:,Session,,"from [The Island](), Chapter 6, pp. [117-123](The Island p. 117).",,,,,,,,,,,,,,
36,Sutta,s,,,MN 113.21; MN 137.19-20; AN 4.24.,,,,,,,,,,,,,,
36,Reading,2,,,"Richard Gombrich, ‘Metaphor, Allegory, Satire,’ in _How Buddhism Began: The Conditioned Genesis of the Early Teachings_, pp. 86-7.",,,,,,,,,,,,,,
36,Reading,2,,,"Hsin Hsin Ming, the verses of the Third Ch’an Patriarch.",,,,,,,,,,,,,,
36,Reading,2,,,[Atulo]().,,,,,,,,,,,,,,
36,Reading,2,,,AN 3.40 in [Magic of the Mind]() pp. [49](Magic of the Mind p. 54) & [52](Magic of the Mind p. 57).,,,,,,,,,,,,,,
36,,,22:14,,Is it correct that if the conceit ‘I am’ is penetrated that essentially eliminates the other four fetters?,,Fetters,Conceit,,,,,,,,,,,
36,Sutta,,,,AN 9.3 / Ud 4.1: Meghiya Sutta.,,,,,,,,,,,,,,
36,,,23:11,25:55,"If sakkāyadiṭṭhi is seen or penetrated, then do doubt and the other two follow?",,Self-identity view,Doubt,Attachment to precepts and practices,Fetters,Impermanence,Great disciples,Characteristics of existence,,,,,,
36,Sutta,,,,SN 56.11: Dhammacakkappavattana Sutta: Kondañño's knowing ([Chanting Book translation](Chanting Book V2 p. 12)).,,,,,,,,,,,,,,
36,,,25:57,27:37,"How does atammayatā relate to Ajahn Chah’s simile about oil and water, the mind and the mind objects being separate?",AA;AP,Non-identification,Ajahn Chah,Similes,Nature of mind,,,,,,,,Similes,140
36,Indirect quote,,,,"Inside is Dhamma, outside is Dhamma, everything is Dhamma.|Ajahn Chah",AA,Ajahn Chah,Dhamma,,,,,,,,,,,
36,Quote,,,,All symbols and similes are partially relevant. All analogies are partial.,AA,Symbolism,Similes,,,,,,,,,,,
36,,,50:32,54:08,I’m super perplexed and baffled with defining or understanding the term suchness or thusness. Are you able to communicate what it actually means?,AA;AP,Suchness,,,,Ajahn Sumedho,Language,Knowing itself,Aggregates,Unconditioned,,,Suchness,100
36,Extra tags,,,,,,,,,,Dhamma,Recollection/Dhamma,,,,,,,
36,Indirect quote,su,,,"""It's like this."" ""Reality is unimaginable.""|Ajahn Sumedho",,Ajahn Sumedho,Suchness,Direct experience,,,,,,,,,,
36,Sutta,,,,"MN 72.20, quoted in The Island p. 172.",,,,,,,,,,,,,,
36,,,54:10.5,54:31,"Can you say, ‘Why do you go out and bother the thoughts?’",,Proliferation,Sense bases,,,,,,,,,,,
37,Reading group,,Session,,,,,,,,,,,,,,,,
37,Reading,:2,,,"[The Island](), Chapter 6, pp. [123-124](The Island p. 123).",,,,,,,,,,,,,,
37,Sutta,-,,,MN 18.16-19.,,,,,,,,,,,,,,
37,Reading,:2,,,"[The Island](), Chapter 7, pp. [125-126](The Island p. 125).",,,,,,,,,,,,,,
